idodkq,idodkcol,codigo,quadrat,nombreespecie,nombregenero,nombresubfamilia,nombreestatusbiogeo,codigocoleccion,en,numero,nombres_apellidos,parque,estratoestadistico,temporada,fecha,temperatura,humedad,vel_viento,observaciones,temperaturasuelo,phsuelo,ramas,profundidadhojarasca
uuid:abca1492-f7b8-483b-9418-c093f84bf2fe,uuid:ecb6117d-f178-4fdf-b987-84669bd9c1ea,T04,Q03,Pheidole moerens,Pheidole,Myrmicinae,nativa,C,vial,10,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.1,6.6,f,6.4
uuid:abca1492-f7b8-483b-9418-c093f84bf2fe,uuid:16c0b785-6992-49ed-86a2-1a9f7ec78fc7,T04,Q03,Strumigenys eggersi,Strumigenys,Myrmicinae,nativa,D,vial,7,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.1,6.6,f,6.4
uuid:abca1492-f7b8-483b-9418-c093f84bf2fe,uuid:f333f11a-a3fb-4c6f-ab7f-0f5df62af098,T04,Q03,Brachymyrmex heeri,Brachymyrmex,Formicinae,nativa,E,vial,9,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.1,6.6,f,6.4
uuid:abca1492-f7b8-483b-9418-c093f84bf2fe,uuid:0a360695-d813-4cb1-8376-3fc7d70c63c8,T04,Q03,Wasmannia auropunctata,Wasmannia,Myrmicinae,nativa,F,vial,3,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.1,6.6,f,6.4
uuid:abca1492-f7b8-483b-9418-c093f84bf2fe,uuid:444eb9c1-a299-410e-bc58-88f50bd0cddf,T04,Q03,Rogeria alzatei,Rogeria,Myrmicinae,nativa,G,vial,3,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.1,6.6,f,6.4
uuid:abca1492-f7b8-483b-9418-c093f84bf2fe,uuid:7ca1c8d0-3019-4d2e-977d-9ff2c6d811fd,T04,Q03,reina(s),,,,H,vial,3,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.1,6.6,f,6.4
uuid:abca1492-f7b8-483b-9418-c093f84bf2fe,uuid:f7f7fa92-405e-4f68-80a1-c9a078b5c8c3,T04,Q03,Anochetus mayri,Anochetus,Ponerinae,nativa,I,vial,6,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.1,6.6,f,6.4
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:fca47be2-fd4b-4165-b966-0297b517999e,T04,Q04,Pheidole moerens,Pheidole,Myrmicinae,nativa,1,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:8dcdd179-8931-45b9-ac2c-add8415dbc52,T04,Q04,Pheidole moerens,Pheidole,Myrmicinae,nativa,2,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:89be0a58-c6e3-4c6e-8d7b-b13a5338327b,T04,Q04,Brachymyrmex heeri,Brachymyrmex,Formicinae,nativa,3,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:78e02c36-c7fa-4d80-b3ae-a6869e0808c0,T04,Q04,Solenopsis pollux,Solenopsis,Myrmicinae,nativa,4,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:8fb0099a-b6db-429b-9794-70445c1b5b7a,T04,Q04,Solenopsis terricola,Solenopsis,Myrmicinae,nativa,5,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:666762fd-2b10-42cc-bea1-757be8b808a1,T04,Q04,Strumigenys lanuginosa,Strumigenys,Myrmicinae,nativa,6,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:a64096b8-6498-45ce-b6c6-2673f2cd5d94,T04,Q04,Strumigenys eggersi,Strumigenys,Myrmicinae,nativa,7,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:ad94faf3-eec0-43f1-81b2-891955efe4ef,T04,Q04,Strumigenys emmae,Strumigenys,Myrmicinae,cosmopolita,8,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:9bda53a5-7a44-4670-aedd-b7d71e48a72b,T04,Q04,Strumigenys rogeri,Strumigenys,Myrmicinae,cosmopolita,9,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:ff2b73e3-ac1a-490f-8124-42c6cae3d744,T04,Q04,Wasmannia auropunctata,Wasmannia,Myrmicinae,nativa,10,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:e6cf0274-96d5-4adb-9bf3-a2ac7d6a73e0,T04,Q04,Hypoponera opacior,Hypoponera,Ponerinae,nativa,11,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:31991396-6029-4792-ac2c-b8f87a1042a2,T04,Q04,Nylanderia guatemalensis,Nylanderia,Formicinae,nativa,12,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:24cbf764-d51c-4d40-91cb-6cf2f4d375c0,T04,Q04,Cyphomyrmex rimosus,Cyphomyrmex,Myrmicinae,nativa,13,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:1df939c8-54f1-4fe6-9dba-5c4fca111370,T04,Q04,Odontomachus bauri,Odontomachus,Ponerinae,nativa,14,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:cde88eb5-aa5a-4dba-8ecb-a06699bdcc04,T04,Q04,Pheidole moerens,Pheidole,Myrmicinae,nativa,A,vial,9,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:82ef904c-5cf0-4f97-b9e0-a07b6ba3b0fd,T04,Q04,Brachymyrmex heeri,Brachymyrmex,Formicinae,nativa,B,vial,19,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:be97befe-ba67-411e-a441-2bb7c07f5589,T04,Q04,Solenopsis terricola,Solenopsis,Myrmicinae,nativa,C,vial,9,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:3893782b-db0d-40ad-bfa5-fe92c5046a74,T04,Q04,Solenopsis pollux,Solenopsis,Myrmicinae,nativa,D,vial,255,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:d1e72c42-88d1-42f3-b0c4-6163d302b09a,T04,Q04,Strumigenys lanuginosa,Strumigenys,Myrmicinae,nativa,E,vial,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:bf940f72-71e1-4e20-91ab-9f7187933cf5,T04,Q04,Strumigenys eggersi,Strumigenys,Myrmicinae,nativa,F,vial,41,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:ef3342f8-4646-4786-a659-a74ee4ac68e2,T04,Q04,Strumigenys rogeri,Strumigenys,Myrmicinae,cosmopolita,G,vial,20,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:306a7d02-76d1-4221-a137-d3caacf27fb2,T04,Q04,Strumigenys emmae,Strumigenys,Myrmicinae,cosmopolita,H,vial,5,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:d4ee1fcb-b482-44fe-997f-36b49b5d0790,T04,Q04,Wasmannia auropunctata,Wasmannia,Myrmicinae,nativa,I,vial,44,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:dc18f91f-da5a-463c-82e5-2f68f01b1e66,T04,Q04,Hypoponera opacior,Hypoponera,Ponerinae,nativa,J,vial,6,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:63a52bc3-4868-4eb5-a45d-08a7f5441837,T04,Q04,Nylanderia guatemalensis,Nylanderia,Formicinae,nativa,K,vial,13,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:bc597635-e1c1-4101-ace3-775be0a28004,T04,Q04,Odontomachus bauri,Odontomachus,Ponerinae,nativa,L,vial,2,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:4a9d7bef-70be-4f2a-88d8-c52fcd3145ba,T04,Q04,Cyphomyrmex rimosus,Cyphomyrmex,Myrmicinae,nativa,M,vial,7,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:f121641a-a38b-47e7-87bd-2a33155301dc,uuid:b8558c08-3469-4d6c-9651-431a24d33907,T04,Q04,reina(s),,,,N,vial,10,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",26.4,6.8,f,5.8
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:f27445d3-24ed-4c42-8e36-31cffe5b0713,T04,Q05,Camponotus ustus,Camponotus,Formicinae,nativa,1,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:7df48544-4190-4c6b-b5f9-ebd13cebb99c,T04,Q05,Wasmannia auropunctata,Wasmannia,Myrmicinae,nativa,2,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:74355a31-8cba-473d-9624-aa052f2bb7fc,T04,Q05,Strumigenys eggersi,Strumigenys,Myrmicinae,nativa,3,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:597a4f55-ce3e-4261-bc65-29cd9a2a188f,T04,Q05,Odontomachus bauri,Odontomachus,Ponerinae,nativa,4,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:48590989-cd02-441c-b104-ef9a6915200e,T04,Q05,Strumigenys emmae,Strumigenys,Myrmicinae,cosmopolita,5,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:bf215616-96e0-4784-ae27-799302b2570a,T04,Q05,Anochetus mayri,Anochetus,Ponerinae,nativa,6,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:d9f14165-9372-4b9c-b207-4f2bcd05c9f1,T04,Q05,Hypoponera opacior,Hypoponera,Ponerinae,nativa,7,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:98ad99c4-82b9-435d-b8df-a4f1efff5f5f,T04,Q05,Brachymyrmex heeri,Brachymyrmex,Formicinae,nativa,8,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:602f405e-814d-4e0b-b93c-5c92aff11019,T04,Q05,Pheidole moerens,Pheidole,Myrmicinae,nativa,9,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:900c5b0e-5085-4baa-8b11-77c0effdac75,T04,Q05,Pheidole moerens,Pheidole,Myrmicinae,nativa,10,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:29489dfa-6839-4836-bf5c-27f9d0fd56e7,T04,Q05,Pheidole moerens,Pheidole,Myrmicinae,nativa,11,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:1a1b60a1-dec7-43a7-98b4-15ea917cbf6c,T04,Q05,Pheidole moerens,Pheidole,Myrmicinae,nativa,12,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:42b4e1f2-b758-40b6-8676-2d6e2a0ddee9,T04,Q05,Pheidole moerens,Pheidole,Myrmicinae,nativa,13,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
uuid:d6843dc6-66e5-42cb-8cc3-48863fd3abf2,uuid:d1644522-71cf-438d-9bfb-4925c859de5f,T04,Q05,Monomorium floricola,Monomorium,Myrmicinae,cosmopolita,14,alfiler,1,Judá Isaí Martínez Uribe,Jardín Botánico Nacional,vaguada,seca,2017-03-09,24.1,66.7,2.3,"bosque conservado, mucha guayiga en el trasecto y alrededores, maya, lianas, framboyan, helechos, burcera cimaruba, almacigo, tamarindo de teta, guanito. Suelo seco. Q10 cayo en pendiente",27,6.7,t,4.6
